sentence,aspect,category,domain,type
المشكلة تتعلق بـ مقبس سماعة الرأس.,مقبس سماعة الرأس,MULTIMEDIA_DEVICES#GENERAL,laptop,explicit
Chrome OS بديهي وسهل الاستخدام.,Chrome OS | Chrome OS,OS#USABILITY | OS#USABILITY,laptop,explicit | explicit
الشاشة لم تكن واضحة أو ساطعة كما كنت أتمنى.,الشاشة,DISPLAY#DESIGN_FEATURES,laptop,explicit
يتيح core m3 لهذا النظام أن يصبح سريعًا وأن يظل هادئًا.,core m3 | core m3,CPU#OPERATION_PERFORMANCE | CPU#OPERATION_PERFORMANCE,laptop,explicit | explicit
- يتم الشحن بسرعة,NULL,POWER_SUPPLY#OPERATION_PERFORMANCE,laptop,implicit
- المنفذ الحد الأدنى.,المنفذ,PORTS#PORTABILITY,laptop,explicit
بعد مرور عام واحد وما زال الكمبيوتر المحمول في حالة ممتازة!,الكمبيوتر المحمول,LAPTOP#OPERATION_PERFORMANCE,laptop,explicit
في هذه المرحلة لم أعد أثق بهذا النموذج وكنت خائفًا من مواجهة نفس المشكلة مع البديل إذا قمت باستبداله، ثم عدم وجود وقت كافٍ لإجراء استبدال آخر ولا يزال بإمكاني شحنه وتكوينه في الوقت المناسب لتغليفه ووضعه تحت شجرة عيد الميلاد لابني، لذلك اتصلت بـ أمازون وأرسلوا لي بكل سرور ملصق شحن الإرجاع عبر البريد الإلكتروني وأعادوا أموالي بالكامل في غضون 3 أيام، بعد استلامه مني.,النموذج | أمازون,LAPTOP#GENERAL | SUPPORT#GENERAL,laptop,explicit | explicit
يُشغل جهاز الكمبيوتر الخاص بي سطح المكتب جميع برامج تحرير الفيديو الخاصة بمشاريعي الأكبر والأكثر تطلبًا، كما يُعد الكمبيوتر المحمول الخاص بي رائعًا لتحرير الفيديو وتشغيل ألعاب الكمبيوتر في أماكن أخرى غير منزلي (مثل المدرسة!),سطح المكتب,LAPTOP#MISCELLANEOUS,laptop,explicit
ممتاز كمبيوتر محمول .,كمبيوتر محمول,LAPTOP#GENERAL,laptop,explicit
المشكلة هي أن ChromeOS نفسه محدود للغاية في الوظائف لدرجة أنه ربما يكون منصة نظام التشغيل الأكثر أمانًا هناك.,ChromeOS,OS#GENERAL,laptop,explicit
ضوء فظيع ينزف من الحافة العلوية للشاشة,شاشة,DISPLAY#QUALITY,laptop,explicit
مستخدم لأول مرة Chrome OS، مبسط للغاية وسهل الاستخدام.,Chrome OS | Chrome OS,OS#USABILITY | OS#USABILITY,laptop,explicit | explicit
لم أقم بالعبث كثيرًا بالشاشة اللمسية حتى الآن، ولكنها تبدو سريعة الاستجابة.,اللمسية,DISPLAY#OPERATION_PERFORMANCE,laptop,explicit
لقد امتلكت هذا الكمبيوتر المحمول لمدة تزيد قليلاً عن عام وكان يعمل جيدًا في البداية.,الكمبيوتر المحمول,LAPTOP#OPERATION_PERFORMANCE,laptop,explicit
أولاً وقبل كل شيء، يعد Chromebook نفسه ممتازًا، وهو أحد النماذج القليلة ذات الميزانية المحدودة بدقة 1080 بكسل وعمر بطارية طويل .,Chromebook | NULL,LAPTOP#GENERAL | BATTERY#OPERATION_PERFORMANCE,laptop,explicit | implicit
كان البائع خدمة العملاء رائعًا وسريع الاستجابة للغاية وجاء الكمبيوتر معبأ بشكل جيد حقًا، في الصندوق الأصلي وفي حالة رائعة.,خدمة العملاء | خدمة العملاء,SUPPORT#GENERAL | SUPPORT#GENERAL,laptop,explicit | explicit
سريع التمهيد وموثوق نظام التشغيل.,التمهيد | التمهيد | نظام التشغيل | نظام التشغيل | نظام التشغيل,OS#OPERATION_PERFORMANCE | OS#OPERATION_PERFORMANCE | OS#OPERATION_PERFORMANCE | OS#OPERATION_PERFORMANCE | OS#MISCELLANEOUS,laptop,explicit | explicit | explicit | explicit | explicit
النقر على أي من الطرفين هو ضرب أو خطأ.,النقر,KEYBOARD#OPERATION_PERFORMANCE,laptop,explicit
احجز حكمك حتى تقوم بتحديث البرنامج بالكامل.,البرنامج,SOFTWARE#GENERAL,laptop,explicit
يقوم Chromebook بتحميل كل شيء بسرعة البرق ويوفر تجربة مستخدم بسيطة تأخذك إلى حيث تريد الذهاب إليه بسرعة وكفاءة.,Chromebook | Chromebook | Chromebook,LAPTOP#OPERATION_PERFORMANCE | LAPTOP#OPERATION_PERFORMANCE | LAPTOP#OPERATION_PERFORMANCE,laptop,explicit | explicit | explicit
6 - بوصة عالية الدقة تعمل باللمس، إنتل سيليرون N3150، 4 جيجابايت DDR3L، 32 جيجابايت، كروم، CB5 - 132T - C1K,4 جيجابايت,MEMORY#GENERAL,laptop,explicit
يجب إغلاق التطبيقات وإعادة فتحها للوصول إلى حجم لائق إلى حد ما.,apps,SOFTWARE#USABILITY,laptop,explicit
لقد اشتريت هذا (المنتج )في الجمعة السوداء وأستخدمه باستمرار منذ ذلك الحين.,المنتج,LAPTOP#GENERAL,laptop,explicit
اللون لكل شيء أصبح أكثر إشراقًا ووضوحًا مما يجعل التكلفة الإضافية تستحق المزيد من المال.,اللون | اللون | اللون,LAPTOP#DESIGN_FEATURES | LAPTOP#DESIGN_FEATURES | LAPTOP#DESIGN_FEATURES,laptop,explicit | explicit | explicit
ممتاز المنتج وتجربة الشراء.,المنتج,LAPTOP#GENERAL,laptop,explicit
يعمل بشكل رائع كجهاز Chromebook ولكن أجهزة Chromebook لا تزال محدودة للغاية فيما يتعلق بالتوافق مع نظام Android، على الأقل هذا الجهاز.,Chromebook | chromebooks,LAPTOP#OPERATION_PERFORMANCE | LAPTOP#USABILITY,laptop,explicit | explicit
إن مكبرات الصوت في هذا النموذج لطيفة حقًا أيضًا.,مكبرات الصوت,MULTIMEDIA_DEVICES#GENERAL,laptop,explicit
لا يمكن .,NULL,LAPTOP#GENERAL,laptop,implicit
الشيء الوحيد الذي يزعجني هو عدم وجود Google Play.,Google Play,SOFTWARE#GENERAL,laptop,explicit
الكتابة سريعة الاستجابة، وشاشة اللمس ممتعة وسريعة.,الكتابة | شاشة اللمس | NULL,KEYBOARD#OPERATION_PERFORMANCE | DISPLAY#GENERAL | LAPTOP#OPERATION_PERFORMANCE,laptop,explicit | explicit | implicit
توقف عن العمل ماك بوك برو,ماك بوك برو,LAPTOP#QUALITY,laptop,explicit
الوحدة قوية و الشاشة ممتازة.,الوحدة | الشاشة,LAPTOP#DESIGN_FEATURES | LAPTOP#GENERAL,laptop,explicit | explicit
فتحت الصندوق بعد الطلب في الجمعة السوداء، ولم يتم شحن الجهاز.,الجهاز,POWER_SUPPLY#OPERATION_PERFORMANCE,laptop,explicit
العلبة متينة وجذابة، ولوحة المفاتيح سريعة الاستجابة ومريحة للاستخدام (لمسة لطيفة مع لوحة المفاتيح الرقمية المخصصة أيضًا!),العلبة | العلبة | لوحة المفاتيح | لوحة المفاتيح | لوحة المفاتيح الرقمية,HARDWARE#GENERAL | HARDWARE#GENERAL | KEYBOARD#QUALITY | KEYBOARD#QUALITY | KEYBOARD#QUALITY,laptop,explicit | explicit | explicit | explicit | explicit
المرة الثالثة في 5 أشهر التي أصبحت فيها لوحة اللمس غير مستجيبة.,لوحة اللمس,HARDWARE#OPERATION_PERFORMANCE,laptop,explicit
+ جيد عمر البطارية,عمر البطارية,BATTERY#QUALITY,laptop,explicit
أستخدمه في الغالب عند السفر فهو يعمل بشكل جيد لهذا الغرض.,NULL,LAPTOP#PORTABILITY,laptop,implicit
إنه جيد كمبيوتر محمول ولا شيء أكثر.,كمبيوتر محمول,LAPTOP#GENERAL,laptop,explicit
لوحة المفاتيح هي واحدة من أفضل اللوحات التي كتبت عليها على الإطلاق.,لوحة المفاتيح,KEYBOARD#OPERATION_PERFORMANCE,laptop,explicit
البائع لا يرد على رسائلي الإلكترونية,البائع,SUPPORT#QUALITY,laptop,explicit
مات جهازي الثاني asus chromebook.,asus chromebook,LAPTOP#GENERAL,laptop,explicit
لا أعتقد حتى أنني سأكون قادرًا على العمل على هذا الأمر فهو أمر مزعج للغاية.,NULL,LAPTOP#OPERATION_PERFORMANCE,laptop,implicit
acer يريد 170 دولارًا فقط للنظر إليه ثم إضافة تكلفة الإصلاح فوق ذلك.,acer,SUPPORT#PRICE,laptop,explicit
أعطي هذا المنتج نجمة واحدة بسبب عيبه التصميم.,التصميم,LAPTOP#DESIGN_FEATURES,laptop,explicit
لقد عمل بشكل رائع، ولم أواجه أي مشاكل باستثناء أن الماوس بدأ في التجميد عندما ظل الكمبيوتر خاملاً لفترة طويلة.,الماوس,KEYBOARD#OPERATION_PERFORMANCE,laptop,explicit
الآن اختفى المؤشر / لوحة التتبع.,المؤشر / لوحة التتبع,HARDWARE#OPERATION_PERFORMANCE,laptop,explicit
من المحزن جدًا أن أبلغكم أنه بعد بضعة أسابيع فقط، أصيب جهاز asus chromebook الخاص بي بكسر شعري.,asus chromebook,LAPTOP#GENERAL,laptop,explicit
على الرغم من هذه السلبيات أعتقد أن هذا كان شراءً رائعًا.,NULL | NULL,LAPTOP#GENERAL | LAPTOP#GENERAL,laptop,implicit | implicit
سعر رائع لمنتج جديد تمامًا.,NULL,LAPTOP#PRICE,laptop,implicit
- نظيف وآمن نظام تشغيل خفيف للغاية ويحصل على أقصى استفادة من الأنظمة المتواضعة المواصفات,نظام تشغيل | نظام تشغيل | نظام تشغيل | المواصفات,OS#DESIGN_FEATURES | OS#DESIGN_FEATURES | OS#DESIGN_FEATURES | OS#DESIGN_FEATURES,laptop,explicit | explicit | explicit | explicit
بشكل عام، كان هذا Chromebook يعمل بشكل جيد وكان موثوقًا.,Chromebook | Chromebook,LAPTOP#OPERATION_PERFORMANCE | LAPTOP#OPERATION_PERFORMANCE,laptop,explicit | explicit
ولكن إذا أبقيت الجهاز متصلاً فهو رائع!,NULL,LAPTOP#OPERATION_PERFORMANCE,laptop,implicit
جهاز كمبيوتر صغير لطيف كمبيوتر مقابل السعر.,كمبيوتر,LAPTOP#PRICE,laptop,explicit
تستخدم مدرسة ابنتي كروم في كل شيء.,كروم,SOFTWARE#USABILITY,laptop,explicit
إنه أسرع بكثير ونظام التشغيل mac os أكثر أمانًا.,NULL | mac os,LAPTOP#OPERATION_PERFORMANCE | OS#DESIGN_FEATURES,laptop,implicit | explicit
تتيح لوحة المفاتيح كتابة الملاحظات بسرعة وكتابة الأوراق بسهولة، كما تعد لوحة المفاتيح ذات الإضاءة الخلفية ميزة إضافية كبيرة.,لوحة المفاتيح | لوحة المفاتيح | لوحة المفاتيح ذات الإضاءة الخلفية,KEYBOARD#USABILITY | KEYBOARD#USABILITY | KEYBOARD#DESIGN_FEATURES,laptop,explicit | explicit | explicit
بسيطة ولا يوجد بها أي تعقيد .,NULL,LAPTOP#USABILITY,laptop,implicit
نحن سعداء ببيعها القديمة التي اشتريناها قبل بضعة أشهر فقط، بدلاً من هذه الجديدة r11!,r11,LAPTOP#GENERAL,laptop,explicit
يعمل تطبيق Chrome RDP أيضًا بشكل جيد، حيث يتصل بأجهزة الكمبيوتر التي تعمل بنظام Windows بأداء جيد، ويمكنني الوصول إلى الملفات الموجودة على NAS باستخدام مشاركات الملفات على الشبكة بعد استخدام Chromebook خلال الأسبوعين الماضيين، أوصي بثقة باستخدام واحد لكل شيء باستثناء الألعاب والتطبيقات ذات الأغراض الخاصة.,تطبيق Chrome RDP | تطبيق Chrome RDP | Chromebook,SOFTWARE#OPERATION_PERFORMANCE | SOFTWARE#OPERATION_PERFORMANCE | LAPTOP#MISCELLANEOUS,laptop,explicit | explicit | explicit
جوجل أمر مدهش .,جوجل,COMPANY#GENERAL,laptop,explicit
- إعدادات النظام يمكن أن تكون أكثر قوة وتنظيمًا,إعدادات النظام | إعدادات النظام,OS#DESIGN_FEATURES | OS#DESIGN_FEATURES,laptop,explicit | explicit
إنه منتج جيد للشراء.,منتج,LAPTOP#GENERAL,laptop,explicit
لقد كان هذا الكمبيوتر المحمول شريك سفري منذ أن كنت مسافرًا لمدة 4 أشهر، وكنت سعيدًا للغاية بـ عمر البطارية، الأداء، وشكل هذا الجهاز.,الأداء | عمر البطارية,LAPTOP#DESIGN_FEATURES | BATTERY#GENERAL,laptop,explicit | explicit
هذا منتج جميل منتج أوصي به للاستخدام العام كطالب، وأقل من ذلك للألعاب وتخزين ما إلى ذلك.,منتج | منتج,LAPTOP#GENERAL | LAPTOP#GENERAL,laptop,explicit | explicit
الشاشة تبدو واضحة.,الشاشة,DISPLAY#OPERATION_PERFORMANCE,laptop,explicit
هذا رائع كمبيوتر محمول .,كمبيوتر محمول,LAPTOP#GENERAL,laptop,explicit
الرسومات الداخلية فقط؛ لا ينصح به للألعاب عالية الكثافة أو النمذجة ثلاثية الأبعاد.,الرسومات الداخلية,GRAPHICS#DESIGN_FEATURES,laptop,explicit
لقد شعرت بخيبة أمل مع لوحة اللمس التي كانت تلتصق وعندما انفصلت أطلقت النار على الهدف.,لوحة اللمس,KEYBOARD#OPERATION_PERFORMANCE,laptop,explicit
أولاً في بعض الأحيان ثم لاحقًا إلى درجة أصبح فيها الكمبيوتر المحمول غير صالح للاستخدام.,الكمبيوتر المحمول,LAPTOP#OPERATION_PERFORMANCE,laptop,explicit
كبيرة شاشة!,شاشة,DISPLAY#DESIGN_FEATURES,laptop,explicit
لقد مر أسبوع الآن على استخدامه وما زال يجد أشياء لا يستطيع فعلها.,NULL,LAPTOP#OPERATION_PERFORMANCE,laptop,implicit
فهو مثالي لمقرراته الجامعية وعمله ومتعته.,NULL,LAPTOP#USABILITY,laptop,implicit
إنها تحبه!,NULL,LAPTOP#GENERAL,laptop,implicit
ممتاز لتلك الاستخدامات .,NULL,LAPTOP#USABILITY,laptop,implicit
الكمبيوتر المحمول مبني بشكل جيد للغاية ويمكن أن يمر بسهولة كجهاز عالي الجودة.,الكمبيوتر المحمول | عالي الجودة,LAPTOP#QUALITY | LAPTOP#GENERAL,laptop,explicit | explicit
